ID_Equipo,Fecha,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Frecuencia de mantenimiento correctivo,ID_Registro,Temperatura_C,Vibracion_mm_s,Horas_Operativas,Tipo_Equipo,Potencia_kW,Horas_Recomendadas_Revision
43,1595664000.0,1,8323.86,4,10,4933,72.08,4.94,7526.0,2,780.0,5264
342,1595667600.0,1,9633.74,14,13,5507,98.2,1.6,32173.0,2,4223.0,1741
30,1595671200.0,1,5412.83,24,10,4781,52.72,4.59,36572.0,1,248.0,865
358,1595674800.0,1,6737.46,5,6,4926,145.22,1.04,24490.0,1,2462.0,8466
435,1595678400.0,0,4243.81,9,6,4565,112.62,0.58,59884.0,1,1804.0,3875
412,1595682000.0,1,946.19,28,10,5048,81.71,4.9,48433.0,3,7946.0,1947
474,1595685600.0,0,9752.57,39,13,5138,149.43,3.19,86697.0,3,4404.0,3405
420,1595689200.0,0,2902.23,41,16,4433,117.64,3.81,6831.0,1,1536.0,1999
151,1595692800.0,1,7318.34,4,7,4741,70.09,4.72,89423.0,2,4152.0,3183
490,1595696400.0,1,7227.16,26,18,5062,66.07,0.18,24216.0,3,3247.0,6735
68,1595700000.0,0,575.07,28,9,4887,65.06,1.39,31740.0,3,3445.0,5390
382,1595703600.0,0,2724.68,32,8,4947,63.89,2.1,52306.0,2,1965.0,1235
461,1595707200.0,0,1631.03,38,9,5331,146.92,2.29,96172.0,1,1058.0,9116
320,1595710800.0,0,3714.95,3,9,4074,51.61,3.12,9877.0,3,2864.0,6610
248,1595714400.0,0,1124.02,18,10,4979,55.16,1.2,78206.0,2,517.0,2802
250,1595718000.0,0,3008.99,38,8,5435,108.29,2.67,32816.0,2,4517.0,7069
268,1595721600.0,1,9344.1,27,10,4906,54.99,4.3,30836.0,2,1586.0,1606
1,1595725200.0,0,4908.29,41,8,4929,70.1,4.41,97100.0,0,3429.0,7725
149,1595728800.0,1,1091.29,2,11,4981,131.09,0.96,92065.0,1,4220.0,684
260,1595732400.0,1,6737.49,23,7,5328,79.22,3.09,52085.0,1,453.0,1909
166,1595736000.0,1,6883.67,5,8,5137,104.47,0.21,50533.0,3,275.0,7358
455,1595739600.0,0,8269.28,19,13,4808,131.52,0.49,34947.0,0,378.0,6547
175,1595743200.0,1,2323.39,11,10,4757,134.06,4.61,63389.0,2,3261.0,3846
50,1595746800.0,1,8128.88,3,9,5495,93.72,0.9,41990.0,3,2222.0,3864
383,1595750400.0,1,6598.49,29,12,5208,62.27,4.68,58745.0,1,1885.0,5439
157,1595754000.0,1,3250.86,6,15,4528,124.6,2.82,48365.0,2,4523.0,3637
75,1595757600.0,1,981.93,47,9,5785,113.99,1.39,14048.0,3,1129.0,6842
314,1595761200.0,1,8628.26,26,11,4964,97.4,1.8,86223.0,3,3653.0,8467
325,1595764800.0,1,6422.11,29,12,5733,101.89,1.91,44861.0,3,3158.0,3100
248,1595768400.0,1,9328.12,33,10,4979,55.16,1.2,78206.0,2,517.0,2802
303,1595772000.0,1,6194.76,42,9,5488,89.06,2.45,1201.0,0,3407.0,5079
339,1595775600.0,0,9204.51,30,15,5009,136.32,2.82,41882.0,1,694.0,2478
128,1595779200.0,1,2718.61,45,7,4593,81.48,4.11,6869.0,2,3461.0,7529
22,1595782800.0,0,1989.9,5,9,4431,98.55,4.77,28188.0,2,1180.0,4134
391,1595786400.0,1,5345.95,26,11,5253,141.73,0.55,17643.0,2,396.0,5295
15,1595790000.0,1,5157.07,25,6,5095,78.67,1.23,16756.0,1,825.0,7850
167,1595793600.0,0,5277.79,31,10,5283,59.37,2.96,68318.0,3,-100.0,9737
499,1595797200.0,0,7767.65,42,6,4645,60.82,0.86,30178.0,2,3155.0,932
211,1595800800.0,1,621.0,28,7,4889,52.33,4.84,82216.0,0,1232.0,9397
391,1595804400.0,1,5690.71,37,11,5253,141.73,0.55,17643.0,2,396.0,5295
358,1595808000.0,0,5962.86,38,6,5022,127.55,4.87,3240.0,1,2462.0,8466
236,1595811600.0,1,3295.22,34,15,5170,141.29,0.15,66090.0,3,100.0,7685
268,1595815200.0,0,7878.87,46,10,4906,54.99,4.3,30836.0,2,1586.0,1606
231,1595818800.0,1,9117.57,44,9,5030,66.97,3.69,79565.0,2,4749.0,6273
238,1595822400.0,1,7751.29,36,9,5206,121.45,0.75,27068.0,1,1250.0,6496
400,1595826000.0,0,2085.64,25,10,5166,85.48,3.11,83810.0,3,1198.0,4381
45,1595829600.0,1,5711.25,4,10,5383,135.96,2.37,40916.0,0,7946.0,7340
351,1595833200.0,1,2820.16,24,12,4952,78.08,4.46,28028.0,1,4387.0,665
197,1595836800.0,0,697.74,28,14,5344,57.34,3.37,84838.0,0,281.0,4236
77,1595840400.0,1,4995.8,41,9,5000,60.05,2.73,58542.0,2,2395.0,2555
359,1595844000.0,1,6558.22,22,11,4985,66.8,4.76,18359.0,1,1294.0,7995
63,1595847600.0,1,5003.59,1,13,5088,73.75,4.59,52666.0,1,3138.0,6390
479,1595851200.0,1,951.67,27,9,4858,114.59,4.23,89606.0,1,2723.0,5136
112,1595854800.0,0,475.35,26,16,4771,63.74,0.26,28618.0,1,1650.0,5382
184,1595858400.0,1,3189.79,39,4,4968,63.18,2.96,32379.0,0,132.0,5634
18,1595862000.0,1,605.65,37,11,5131,149.33,1.44,93560.0,3,4246.0,4516
415,1595865600.0,0,510.32,25,11,5299,105.15,1.09,23598.0,2,2000.0,7703
370,1595869200.0,0,435.31,33,12,5440,115.98,0.73,42396.0,3,-100.0,917
382,1595872800.0,0,511.59,32,8,4947,63.89,2.1,52306.0,2,1965.0,1235
464,1595876400.0,0,6591.81,22,12,3854,110.6,1.18,82270.0,1,4412.0,1491
382,1595880000.0,1,9205.85,15,8,4947,63.89,2.1,52306.0,2,1965.0,1235
139,1595883600.0,0,8914.56,6,7,5035,73.21,1.78,39762.0,0,2683.0,2185
231,1595887200.0,1,9063.64,44,9,5030,66.97,3.69,79565.0,2,4749.0,6273
154,1595890800.0,0,9486.0,20,9,4790,139.59,4.94,43132.0,2,2355.0,6278
432,1595894400.0,1,584.51,3,12,4961,109.82,2.48,41814.0,1,2986.0,7395
278,1595898000.0,0,7649.24,31,15,4466,71.25,3.39,62474.0,3,3807.0,3178
314,1595901600.0,1,150.14,21,11,5070,140.84,4.66,80092.0,3,3653.0,8467
408,1595905200.0,1,6176.45,24,11,5061,120.03,4.86,53647.0,2,7946.0,9680
242,1595908800.0,1,2508.61,17,4,4783,131.74,1.12,71386.0,3,1958.0,9066
150,1595912400.0,1,7802.62,45,19,4907,94.09,3.45,92312.0,0,1769.0,5484
96,1595916000.0,1,2597.41,45,13,4575,113.1,1.41,58634.0,3,4004.0,1119
262,1595919600.0,0,6568.01,35,7,5099,96.92,2.91,73386.0,0,4966.0,7411
365,1595923200.0,0,7513.0,25,7,5111,95.9,1.31,30503.0,3,3039.0,1487
62,1595926800.0,1,2920.26,34,9,5629,110.77,4.47,81569.0,1,4615.0,695
264,1595930400.0,0,4227.31,19,14,5277,143.05,2.76,1238.0,0,4624.0,4697
391,1595934000.0,1,782.18,9,11,5253,141.73,0.55,17643.0,2,396.0,5295
307,1595937600.0,0,8877.86,21,13,5183,59.38,3.98,77122.0,2,1584.0,4722
326,1595941200.0,1,8226.83,46,9,4699,66.54,2.66,56991.0,0,1337.0,5831
214,1595944800.0,1,4333.12,28,11,5373,79.58,4.34,60310.0,3,2729.0,2209
350,1595948400.0,0,2529.79,42,12,4693,52.49,0.31,78597.0,3,968.0,2098
155,1595952000.0,0,6653.59,38,11,4977,53.36,0.97,50515.0,2,1652.0,3195
322,1595955600.0,1,4347.26,9,4,4776,70.84,4.37,91129.0,3,650.0,9074
348,1595959200.0,0,7264.06,29,10,4909,70.54,0.14,6409.0,2,1460.0,5716
110,1595962800.0,0,4668.5,20,8,4949,114.41,1.89,74565.0,3,2838.0,5809
383,1595966400.0,0,5657.91,27,12,5208,62.27,4.68,58745.0,1,1885.0,5439
458,1595970000.0,1,2324.24,19,15,5229,97.03,1.82,98230.0,2,1324.0,6036
105,1595973600.0,0,2276.52,46,11,5042,64.04,1.8,91782.0,3,4003.0,5004
482,1595977200.0,1,1747.88,21,13,5039,79.6,1.31,5585.0,3,855.0,3689
296,1595980800.0,1,9351.01,10,8,5230,130.29,1.66,46798.0,0,1192.0,6299
486,1595984400.0,1,4061.69,17,14,4958,62.18,1.33,48239.0,3,1106.0,1460
222,1595988000.0,0,1800.04,32,13,5409,143.79,3.51,94868.0,2,4932.0,8281
108,1595991600.0,0,8415.96,10,8,5005,103.33,4.91,26133.0,3,791.0,2011
44,1595995200.0,0,5813.19,23,9,4759,105.48,4.09,53417.0,1,3083.0,7857
284,1595998800.0,0,6317.85,23,8,4945,53.33,4.64,13837.0,1,1333.0,6304
143,1596002400.0,1,1138.34,10,11,4766,124.67,1.37,53666.0,2,3856.0,2642
481,1596006000.0,0,8423.89,1,7,4690,140.29,3.65,25030.0,3,1924.0,1963
41,1596009600.0,0,9322.45,22,10,4849,76.36,3.09,59598.0,3,1117.0,9988
247,1596013200.0,1,7298.21,29,11,5054,96.72,2.53,12589.0,2,2601.0,8640
233,1596016800.0,1,9228.65,36,15,5123,139.34,4.56,69110.0,3,3373.0,4580
321,1596020400.0,1,6293.55,17,11,5019,121.64,3.17,6172.0,0,-100.0,5055
121,1596024000.0,0,8034.08,11,10,4982,81.26,4.58,46688.0,3,589.0,8199
373,1596027600.0,0,2662.24,36,15,5102,93.87,2.77,85434.0,0,2074.0,6712
487,1596031200.0,1,7103.98,21,8,5129,103.92,1.83,24478.0,2,2185.0,2890
281,1596034800.0,1,9435.84,17,10,5001,141.87,4.83,72063.0,1,529.0,7127
222,1596042000.0,0,7389.54,46,13,5409,143.79,3.51,94868.0,2,4932.0,8281
496,1596045600.0,0,2338.48,9,8,5198,70.86,4.95,93153.0,3,544.0,3331
74,1596049200.0,0,8329.45,5,9,5067,121.81,2.67,11069.0,2,4409.0,1633
16,1596052800.0,0,4846.86,7,11,4972,92.68,2.78,77510.0,1,1884.0,6904
157,1596056400.0,0,1823.32,28,15,5542,83.96,2.96,17277.0,2,4523.0,3637
117,1596060000.0,1,752.45,4,6,5120,57.93,2.54,72825.0,2,2068.0,1824
405,1596063600.0,0,7952.28,25,8,5294,116.29,3.94,65094.0,3,2907.0,9839
332,1596067200.0,1,6878.06,9,4,5023,135.16,1.95,56876.0,2,3977.0,6321
237,1596070800.0,0,8146.03,41,12,4880,117.4,1.64,58856.0,3,3479.0,3874
62,1596074400.0,1,2558.25,29,9,5629,110.77,4.47,81569.0,1,4615.0,695
366,1596078000.0,1,5398.4,22,12,5271,61.4,4.53,65291.0,0,2678.0,9876
452,1596081600.0,0,4986.86,2,14,5333,109.0,1.65,36913.0,0,4203.0,6829
346,1596085200.0,0,1361.22,23,10,4755,132.36,0.63,8338.0,3,2072.0,1423
437,1596088800.0,0,1659.57,37,10,4605,55.01,2.65,95220.0,1,4432.0,2863
105,1596092400.0,1,6421.11,19,11,5042,64.04,1.8,91782.0,3,4003.0,5004
343,1596096000.0,0,6805.87,40,13,5076,81.4,3.46,25220.0,2,711.0,7136
231,1596099600.0,0,8316.31,33,9,5103,97.59,2.88,8831.0,2,4749.0,6273
116,1596103200.0,0,7315.43,27,9,4756,134.64,1.6,80176.0,1,731.0,3490
179,1596106800.0,0,4940.78,13,10,5565,75.5,4.85,56500.0,1,4059.0,9887
75,1596110400.0,0,8417.49,15,9,5785,113.99,1.39,14048.0,3,1129.0,6842
199,1596114000.0,1,2770.64,15,11,4878,148.88,1.02,50593.0,2,742.0,4856
165,1596117600.0,1,8502.72,41,9,4919,93.57,1.64,72152.0,3,1806.0,9335
4,1596121200.0,1,781.24,16,8,5424,72.18,1.15,54479.0,0,3981.0,8933
307,1596124800.0,0,9524.89,20,13,5183,59.38,3.98,77122.0,2,1584.0,4722
140,1596128400.0,1,9048.37,42,7,5096,148.8,4.95,24370.0,0,1329.0,4014
216,1596132000.0,1,1680.65,40,12,4392,67.16,1.24,31014.0,3,2232.0,2417
138,1596135600.0,0,9860.38,25,6,4847,123.81,1.07,99108.0,0,1149.0,2920
286,1596139200.0,1,5468.18,38,14,4138,142.0,3.1,99926.0,1,3432.0,8213
461,1596142800.0,1,9850.62,36,9,5331,146.92,2.29,96172.0,1,1058.0,9116
192,1596146400.0,1,6952.79,22,7,5654,112.18,3.2,49449.0,2,4782.0,2449
321,1596150000.0,1,8841.71,21,11,5019,121.64,3.17,6172.0,0,-100.0,5055
394,1596153600.0,1,1515.81,32,8,5006,121.39,3.71,65957.0,1,3111.0,6653
484,1596157200.0,0,9925.65,35,9,4921,106.33,3.65,54287.0,2,1145.0,2060
480,1596160800.0,1,9105.42,11,10,5013,115.56,2.86,31158.0,2,1931.0,535
58,1596164400.0,1,9137.54,42,9,5068,86.28,4.19,54381.0,0,3113.0,1439
48,1596168000.0,1,616.49,5,13,5058,131.6,1.25,34569.0,2,2560.0,1100
401,1596171600.0,1,3891.03,3,10,4885,117.52,1.01,37667.0,2,532.0,601
436,1596175200.0,0,7599.69,16,6,5127,110.12,1.05,59899.0,1,7946.0,547
443,1596178800.0,0,7324.84,1,10,5265,90.12,3.49,96702.0,2,4693.0,6355
91,1596182400.0,0,3084.8,24,15,5196,100.0,3.75,11201.0,3,1197.0,5917
353,1596186000.0,0,9894.27,31,13,5295,114.19,3.97,10591.0,1,2152.0,6467
280,1596189600.0,1,7944.37,30,11,5319,108.37,0.57,26037.0,3,2539.0,9026
102,1596193200.0,1,2424.21,34,11,5583,59.59,1.37,30211.0,0,3278.0,3135
164,1596196800.0,1,5611.1,26,8,5134,111.21,1.34,10883.0,3,3050.0,7955
468,1596200400.0,1,6528.44,9,10,5287,66.47,2.17,60733.0,3,7946.0,3766
130,1596204000.0,0,9752.97,14,17,5835,128.52,4.67,64607.0,0,633.0,7585
419,1596207600.0,0,7905.68,30,8,5156,53.88,0.26,77618.0,2,2089.0,8444
156,1596211200.0,1,2760.72,21,12,5159,129.06,4.46,75391.0,0,1568.0,6806
264,1596214800.0,0,1190.49,14,14,5277,143.05,2.76,1238.0,0,4624.0,4697
249,1596218400.0,1,3178.11,19,4,5369,143.28,0.73,85647.0,0,3991.0,9920
428,1596222000.0,0,6215.41,12,8,5014,76.48,2.65,49015.0,1,2895.0,3266
105,1596225600.0,0,6354.43,41,11,5042,64.04,1.8,91782.0,3,4003.0,5004
217,1596229200.0,1,5778.42,22,12,5052,89.34,2.21,27641.0,0,4783.0,5133
150,1596232800.0,0,6370.77,6,19,5231,84.0,4.22,2865.0,0,1769.0,5484
459,1596236400.0,1,1007.41,29,10,5815,78.38,7.595,11020.0,0,3352.0,7649
315,1596240000.0,1,2379.31,47,9,3817,122.25,4.06,42219.0,2,954.0,5662
251,1596243600.0,0,1648.89,28,13,5187,106.08,4.99,24404.0,3,2713.0,3142
488,1596247200.0,1,8918.52,37,8,5379,67.92,3.9,91991.0,3,4841.0,1228
48,1596250800.0,1,5785.53,1,13,5058,131.6,1.25,34569.0,2,2560.0,1100
202,1596254400.0,1,8666.43,15,7,5218,70.4,0.61,77262.0,3,3835.0,7627
370,1596258000.0,1,8154.18,7,12,5440,115.98,0.73,42396.0,3,-100.0,917
134,1596261600.0,0,6545.97,40,4,5433,131.95,3.11,5609.0,3,1208.0,2107
418,1596265200.0,1,1147.34,5,6,4730,148.91,0.63,35161.0,0,2766.0,1383
447,1596268800.0,0,685.28,18,9,4753,74.58,1.01,9097.0,3,3504.0,7189
271,1596272400.0,1,3366.33,47,18,4643,54.55,4.99,74891.0,2,1102.0,9400
357,1596276000.0,1,889.03,42,4,4370,132.61,0.49,41964.0,2,1895.0,4108
150,1596279600.0,1,7393.21,44,19,5231,84.0,4.22,2865.0,0,1769.0,5484
13,1596283200.0,1,8990.13,28,11,5085,104.3,4.15,74330.0,2,1839.0,5678
182,1596286800.0,1,8094.79,18,11,5040,98.8,0.89,79000.0,2,3762.0,5428
350,1596290400.0,0,736.22,16,12,5501,94.12,3.84,2615.0,3,968.0,2098
350,1596294000.0,1,9039.78,37,12,5501,94.12,3.84,2615.0,3,968.0,2098
83,1596297600.0,1,666.03,19,13,5176,85.45,4.06,78801.0,0,506.0,9555
425,1596301200.0,1,7578.73,1,4,5311,135.17,2.16,19538.0,3,2892.0,2130
179,1596304800.0,1,5464.01,4,10,5565,75.5,4.85,56500.0,1,4059.0,9887
7,1596308400.0,0,3830.41,42,9,4638,147.89,0.66,32364.0,3,2249.0,2896
379,1596312000.0,0,5524.82,15,15,4992,85.7,1.08,44647.0,1,3623.0,4932
491,1596315600.0,0,4495.19,39,14,5047,146.13,0.4,38056.0,1,-100.0,2499
65,1596319200.0,1,8461.99,11,4,5322,129.73,3.88,66031.0,0,1315.0,7135
96,1596322800.0,1,2364.81,26,13,4575,113.1,1.41,58634.0,3,4004.0,1119
173,1596326400.0,0,7433.6,17,9,5160,78.01,1.46,65874.0,3,1711.0,9571
96,1596330000.0,0,9567.69,18,13,4575,113.1,1.41,58634.0,3,4004.0,1119
64,1596333600.0,0,2389.24,29,9,5466,111.46,4.55,81797.0,1,1018.0,7884
376,1596337200.0,1,1942.17,1,7,5445,100.97,1.93,62659.0,3,899.0,3355
136,1596340800.0,0,5129.62,5,14,4537,57.24,2.04,25317.0,1,2512.0,2104
304,1596344400.0,1,1148.69,15,9,5142,116.69,4.23,27867.0,3,976.0,7790
173,1596348000.0,1,2699.67,24,9,5160,78.01,1.46,65874.0,3,1711.0,9571
155,1596351600.0,0,8047.75,1,11,4977,53.36,0.97,50515.0,2,1652.0,3195
96,1596355200.0,0,7108.17,18,13,4575,113.1,1.41,58634.0,3,4004.0,1119
50,1596358800.0,0,3950.15,27,9,5495,93.72,0.9,41990.0,3,2222.0,3864
475,1596362400.0,0,2708.56,8,8,4802,92.55,3.61,20375.0,0,1865.0,1751
346,1596366000.0,0,4304.68,44,10,5464,75.44,4.89,48810.0,3,2072.0,1423
349,1596369600.0,0,1485.27,44,10,5188,54.58,2.65,92970.0,0,1328.0,7713
305,1596373200.0,0,9509.01,11,10,5167,60.3,3.38,16042.0,3,3088.0,6845
224,1596376800.0,1,7286.84,6,12,4955,71.43,2.71,92641.0,0,3513.0,8895
85,1596380400.0,1,2785.6,19,5,5288,90.83,4.24,6901.0,2,3062.0,3315
26,1596384000.0,0,1436.51,6,8,5284,119.4,4.3,81037.0,1,7946.0,3605
162,1596387600.0,1,767.98,35,10,5197,201.495,3.91,5697.0,2,1599.0,8383
401,1596391200.0,0,3524.78,3,10,4885,117.52,1.01,37667.0,2,532.0,601
221,1596394800.0,0,7186.64,27,13,5744,88.3,4.11,45351.0,3,4406.0,1237
241,1596398400.0,0,174.73,19,9,5003,59.86,0.41,42467.0,0,621.0,3529
26,1596402000.0,0,9117.86,12,8,5284,119.4,4.3,81037.0,1,7946.0,3605
68,1596405600.0,1,5555.36,36,9,5148,56.4,3.64,68747.0,3,3445.0,5390
372,1596409200.0,0,9034.34,29,13,4494,59.32,2.05,24221.0,0,4925.0,7358
136,1596412800.0,1,6595.6,12,14,4537,57.24,2.04,25317.0,1,2512.0,2104
70,1596416400.0,1,6685.96,30,9,4782,130.53,1.68,63716.0,0,4078.0,4324
57,1596420000.0,1,6615.38,17,7,5121,142.5,3.06,6215.0,3,4585.0,6931
255,1596423600.0,0,5644.55,14,10,5165,147.64,2.92,72051.0,3,4850.0,1762
179,1596427200.0,1,4833.91,44,10,5565,75.5,4.85,56500.0,1,4059.0,9887
403,1596430800.0,1,5432.68,41,8,4988,137.74,1.02,88206.0,2,2597.0,4993
355,1596434400.0,0,3129.6,9,9,5867,81.73,3.04,44963.0,2,4825.0,2522
253,1596438000.0,0,1045.68,9,9,5602,62.62,0.16,7187.0,2,4694.0,7565
368,1596441600.0,0,4737.71,43,15,4935,140.23,1.28,71885.0,1,633.0,8203
73,1596445200.0,0,5859.7,9,9,5157,149.03,4.08,59828.0,2,4456.0,8828
400,1596448800.0,1,4247.82,25,10,5166,85.48,3.11,83810.0,3,1198.0,4381
133,1596452400.0,1,4505.11,45,6,4795,143.63,2.38,51666.0,1,347.0,8833
359,1596456000.0,0,5872.94,17,11,4985,66.8,4.76,18359.0,1,1294.0,7995
457,1596459600.0,0,9745.66,44,15,5685,118.62,1.66,6256.0,0,-100.0,3496
168,1596463200.0,0,5675.11,39,14,5367,129.65,0.91,62000.0,2,766.0,5668
295,1596466800.0,1,1953.15,35,8,5266,63.8,3.29,62453.0,2,1020.0,4170
398,1596470400.0,1,4552.65,40,12,4671,68.37,2.37,13132.0,0,639.0,3911
212,1596474000.0,0,965.39,20,4,5332,92.61,3.67,62529.0,3,1166.0,5328
313,1596477600.0,1,4847.21,43,7,5199,147.66,0.99,90470.0,3,2934.0,6830
481,1596481200.0,0,1426.71,3,7,4690,140.29,3.65,25030.0,3,1924.0,1963
215,1596484800.0,0,2855.81,15,10,4965,99.29,4.11,25254.0,2,-100.0,1243
376,1596488400.0,1,9721.36,36,7,5445,100.97,1.93,62659.0,3,899.0,3355
363,1596492000.0,1,7011.68,47,14,4718,73.16,1.2,44140.0,2,163.0,1073
264,1596495600.0,1,8996.85,45,14,5277,143.05,2.76,1238.0,0,4624.0,4697
400,1596499200.0,0,215.09,25,10,5166,85.48,3.11,83810.0,3,1198.0,4381
383,1596502800.0,1,6766.87,45,12,5208,62.27,4.68,58745.0,1,1885.0,5439
267,1596506400.0,1,5071.29,10,8,5031,101.21,3.48,82711.0,0,2471.0,7099
329,1596510000.0,1,3673.03,35,12,5193,84.31,0.99,31713.0,0,4276.0,6583
276,1596513600.0,1,6247.87,34,12,5109,131.5,1.14,30963.0,0,263.0,4425
2,1596517200.0,0,7793.24,18,14,5151,124.62,1.52,79925.0,3,75.0,7390
35,1596520800.0,0,1167.98,5,12,4836,131.03,2.89,32429.0,2,2005.0,7168
176,1596524400.0,1,4982.15,21,14,5513,73.19,0.48,47944.0,2,425.0,9406
245,1596528000.0,1,888.62,19,6,5375,138.72,0.51,12280.0,0,3458.0,1501
225,1596531600.0,0,3631.11,35,9,4950,77.95,4.21,55797.0,2,1484.0,1407
390,1596535200.0,1,8544.68,38,14,5418,117.65,4.11,24966.0,3,244.0,6357
163,1596538800.0,0,6028.08,31,7,5147,50.53,3.32,15158.0,1,1337.0,2989
246,1596542400.0,0,4878.41,21,12,5339,61.04,1.19,89184.0,1,2067.0,9164
6,1596546000.0,0,6762.27,46,10,5169,120.3,2.39,80998.0,3,423.0,5091
42,1596549600.0,1,7366.2,10,11,5075,76.2,1.57,65677.0,1,625.0,7863
87,1596553200.0,0,8479.69,1,12,5476,149.11,4.52,61680.0,2,1407.0,6355
57,1596556800.0,0,9974.23,31,7,5121,142.5,3.06,6215.0,3,4585.0,6931
403,1596560400.0,0,4569.07,44,8,4988,137.74,1.02,88206.0,2,2597.0,4993
132,1596564000.0,0,5719.08,5,9,5731,99.08,1.85,71336.0,2,4940.0,2463
299,1596567600.0,0,415.8,36,7,5072,71.91,1.66,97071.0,3,994.0,9454
446,1596571200.0,1,1186.19,40,5,4918,146.3,4.96,86128.0,0,1095.0,1793
212,1596574800.0,0,355.38,34,4,5332,92.61,3.67,62529.0,3,1166.0,5328
330,1596578400.0,0,2741.19,46,12,5174,128.09,0.9,97521.0,3,1626.0,4523
488,1596582000.0,1,7289.97,34,8,5379,67.92,3.9,91991.0,3,4841.0,1228
393,1596585600.0,0,7481.23,31,13,5312,113.54,4.35,25202.0,0,2157.0,9328
372,1596589200.0,1,6832.48,19,13,4494,59.32,2.05,24221.0,0,4925.0,7358
64,1596592800.0,0,2377.17,39,9,5466,111.46,4.55,81797.0,1,1018.0,7884
122,1596596400.0,0,6560.62,45,9,5341,61.33,4.56,655.0,3,7946.0,1474
343,1596600000.0,1,7856.87,3,13,5076,81.4,3.46,25220.0,2,711.0,7136
358,1596603600.0,1,8844.06,23,6,5022,127.55,4.87,3240.0,1,2462.0,8466
198,1596607200.0,0,3473.68,14,10,5343,82.31,4.89,88873.0,2,946.0,6127
364,1596610800.0,0,5281.13,2,14,5855,133.02,2.9,46142.0,1,4786.0,3780
427,1596614400.0,0,9986.77,29,12,4086,71.26,4.16,24654.0,2,1549.0,8111
281,1596618000.0,0,4160.86,7,10,5432,128.04,3.6,20684.0,1,529.0,7127
464,1596621600.0,1,7001.55,28,12,3854,110.6,1.18,82270.0,1,4412.0,1491
17,1596625200.0,0,4065.52,37,6,5410,70.02,2.24,76440.0,3,4310.0,8649
491,1596628800.0,1,2404.18,5,14,5047,146.13,0.4,38056.0,1,-100.0,2499
101,1596632400.0,0,6865.14,27,14,4586,76.61,3.98,79669.0,3,326.0,7398
47,1596636000.0,1,5498.74,3,7,5210,135.62,4.66,56687.0,2,1883.0,9004
368,1596639600.0,0,5391.48,11,15,4935,140.23,1.28,71885.0,1,633.0,8203
205,1596643200.0,1,7967.29,44,8,5563,112.76,2.19,73735.0,1,4134.0,8924
71,1596646800.0,0,2469.94,9,12,5539,86.99,2.84,66526.0,3,2617.0,8191
64,1596650400.0,1,2457.24,36,9,5466,111.46,4.55,81797.0,1,1018.0,7884
262,1596654000.0,1,1233.88,40,7,5192,138.89,0.12,35375.0,0,4966.0,7411
490,1596657600.0,1,9322.91,32,18,5062,66.07,0.18,24216.0,3,3247.0,6735
436,1596661200.0,0,4756.12,30,6,5127,110.12,1.05,59899.0,1,7946.0,547
234,1596664800.0,0,9506.96,41,14,5646,144.68,0.53,74148.0,1,1526.0,6835
469,1596668400.0,1,8858.72,20,8,5603,60.07,3.94,89070.0,0,998.0,692
350,1596672000.0,0,173.11,35,12,5501,94.12,3.84,2615.0,3,968.0,2098
79,1596675600.0,1,6743.73,8,6,5281,117.27,7.595,39050.0,1,2029.0,3557
494,1596679200.0,1,4000.61,6,8,5117,107.86,1.11,10492.0,3,3453.0,565
338,1596682800.0,0,1066.74,8,14,5416,107.68,1.01,23383.0,1,2532.0,7947
91,1596686400.0,1,3366.72,16,15,5196,100.0,3.75,11201.0,3,1197.0,5917
337,1596690000.0,1,8319.79,39,9,4710,124.53,3.87,58169.0,3,2109.0,8902
406,1596693600.0,1,8920.0,34,9,5625,120.96,4.39,82123.0,2,2505.0,1688
73,1596697200.0,1,3732.47,25,9,5157,149.03,4.08,59828.0,2,4456.0,8828
219,1596700800.0,1,2405.33,45,10,4989,110.61,4.59,52006.0,1,464.0,9272
98,1596704400.0,0,8045.6,6,15,5306,64.03,3.11,21476.0,1,1702.0,8433
269,1596708000.0,0,2579.51,15,12,3549,134.88,3.02,66894.0,0,-100.0,3636
228,1596711600.0,1,7657.87,1,13,5235,125.47,1.14,7602.0,0,2569.0,5766
349,1596715200.0,1,2046.75,5,10,5188,54.58,2.65,92970.0,0,1328.0,7713
123,1596718800.0,0,8913.9,12,9,5280,132.32,4.42,91455.0,1,3565.0,7238
182,1596722400.0,0,338.81,26,11,5040,98.8,0.89,79000.0,2,3762.0,5428
29,1596726000.0,0,7990.97,18,9,5528,111.77,4.14,53953.0,3,91.0,7812
316,1596729600.0,0,8027.89,20,9,5560,88.98,1.02,58240.0,2,3897.0,7338
233,1596733200.0,1,138.22,37,15,5123,139.34,4.56,69110.0,3,3373.0,4580
481,1596736800.0,0,6510.77,14,7,4690,140.29,3.65,25030.0,3,1924.0,1963
276,1596740400.0,0,843.45,39,12,5109,131.5,1.14,30963.0,0,263.0,4425
236,1596744000.0,1,5743.47,24,15,5275,89.59,3.56,85055.0,3,100.0,7685
162,1596747600.0,1,7634.07,18,10,5197,201.495,3.91,5697.0,2,1599.0,8383
401,1596751200.0,0,7105.48,40,10,4885,117.52,1.01,37667.0,2,532.0,601
404,1596754800.0,0,2005.1,29,13,5225,98.91,2.32,77924.0,1,2390.0,4658
